date,tx_open,tx_high,tx_low,tx_close,tx_volume,tx_vwap,tx_transactions,bid_open,bid_high,bid_low,bid_close,bid_volume_mil,ask_open,ask_high,ask_low,ask_close,ask_volume_mil
2024-05-01 10:00:00,1.24904,1.24907,1.2481,1.24853,5822.0,1.2486,5822,1.24903,1.24905,1.24817,1.24852,2468.429931640625,1.2491,1.2491,1.24821,1.24857,2476.300048828125
2024-05-01 11:00:00,1.24852,1.24863,1.2474,1.24847,5304.0,1.2481,5304,1.24851,1.24861,1.2476,1.24846,1890.0400390625,1.24857,1.24867,1.24767,1.24851,1747.9200439453125
2024-05-01 12:00:00,1.24847,1.24937,1.248,1.24873,9417.0,1.2488,9417,1.24845,1.24933,1.24812,1.24875,5048.009765625,1.2485,1.2494,1.24818,1.2488,5217.10009765625
2024-05-01 13:00:00,1.24865,1.24947,1.2476,1.24842,8973.0,1.2485,8973,1.24873,1.24943,1.2477,1.24843,5328.68994140625,1.24879,1.24952,1.24775,1.24866,5839.93017578125
2024-05-01 14:00:00,1.24722,1.24998,1.24722,1.24921,12065.0,1.2488,12065,1.24845,1.24996,1.24774,1.24921,10046.2099609375,1.24865,1.25008,1.24782,1.24928,8848.33984375
2024-05-01 15:00:00,1.24922,1.24933,1.2484,1.24868,8374.0,1.2489,8374,1.24922,1.24931,1.24845,1.24871,4128.419921875,1.24926,1.24937,1.2485,1.24878,4183.85986328125
2024-05-01 16:00:00,1.24867,1.24881,1.2477,1.24804,7696.0,1.2482,7696,1.24871,1.24882,1.2478,1.24805,2991.18994140625,1.24876,1.24889,1.24787,1.24811,2733.2099609375
2024-05-01 17:00:00,1.24803,1.2493,1.2477,1.24893,6354.0,1.2486,6354,1.24804,1.24926,1.24785,1.24875,3893.340087890625,1.24813,1.24932,1.24792,1.24906,3673.929931640625
2024-05-01 18:00:00,1.24892,1.25496,1.24801,1.25463,14171.0,1.2512,14171,1.2487,1.25499,1.24839,1.25462,26609.0,1.24909,1.25507,1.24852,1.25471,24019.2109375
2024-05-01 19:00:00,1.25466,1.25485,1.2492,1.24928,12425.0,1.2516,12425,1.25467,1.25491,1.24929,1.24931,15566.2900390625,1.25472,1.25498,1.24935,1.24936,16050.830078125
2024-05-01 20:00:00,1.24922,1.2537,1.2488,1.25235,8975.0,1.2517,8975,1.2493,1.25375,1.24892,1.25268,6364.83984375,1.24935,1.25382,1.24899,1.25288,8807.75
2024-05-01 21:00:00,1.25235,1.253,1.25048,1.2524,1948.0,1.2523,1948,1.2525,1.25285,1.25155,1.25211,2693.780029296875,1.25278,1.25303,1.252,1.25248,2888.10009765625
2024-05-01 22:00:00,1.25232,1.2537,1.25228,1.25336,1034.0,1.2532,1034,1.25216,1.25372,1.25213,1.2533,2138.6201171875,1.25248,1.25383,1.25248,1.25343,2030.1199951171875
2024-05-02 02:00:00,1.25357,1.254,1.2532,1.25367,4482.0,1.2536,4482,1.25312,1.25392,1.25312,1.2537,2882.8798828125,1.25319,1.25399,1.25319,1.25378,2618.39990234375
2024-05-02 03:00:00,1.25369,1.2538,1.2528,1.25297,5794.0,1.2533,5794,1.25372,1.25372,1.25288,1.253,4212.419921875,1.25379,1.25379,1.25297,1.25307,4012.739990234375
2024-05-02 04:00:00,1.25297,1.2537,1.2528,1.25336,5478.0,1.2533,5478,1.25301,1.25367,1.253,1.25337,4225.7099609375,1.25307,1.25373,1.25307,1.25346,4743.35986328125
2024-05-02 05:00:00,1.25335,1.25371,1.2529,1.25337,5704.0,1.2534,5704,1.25336,1.25371,1.25301,1.25341,4637.64013671875,1.25345,1.2538,1.25309,1.2535,4587.83984375
2024-05-02 06:00:00,1.2533,1.25433,1.2518,1.25225,9665.0,1.2532,9665,1.25342,1.25433,1.25185,1.25224,6965.97021484375,1.2535,1.25439,1.25191,1.25229,6322.89990234375
2024-05-02 07:00:00,1.25224,1.2545,1.2519,1.2528,10658.0,1.2532,10658,1.25224,1.25444,1.25203,1.2528,8150.22021484375,1.25228,1.25449,1.25209,1.25287,7311.68994140625
2024-05-02 08:00:00,1.25283,1.25331,1.251,1.25209,9555.0,1.252,9555,1.25282,1.25328,1.25113,1.25206,6126.18017578125,1.25289,1.25335,1.25121,1.25211,6207.97021484375
2024-05-02 09:00:00,1.25208,1.25301,1.2506,1.25158,7981.0,1.2517,7981,1.25206,1.25297,1.25072,1.25155,4974.419921875,1.25213,1.25306,1.25079,1.25163,4431.330078125
2024-05-02 10:00:00,1.25159,1.25167,1.2508,1.25119,7863.0,1.2514,7863,1.25155,1.25165,1.25091,1.25116,3586.919921875,1.25162,1.2517,1.25098,1.25124,3119.639892578125
2024-05-02 11:00:00,1.2512,1.25155,1.2504,1.25146,7987.0,1.2511,7987,1.25122,1.25152,1.25048,1.25145,4428.60009765625,1.25126,1.25159,1.25057,1.2515,5031.669921875
2024-05-02 12:00:00,1.25146,1.25327,1.2504,1.25149,10778.0,1.2516,10778,1.25146,1.25324,1.25055,1.25149,7301.2001953125,1.25151,1.2533,1.25061,1.25155,7255.77001953125
2024-05-02 13:00:00,1.25151,1.25179,1.2485,1.24932,12769.0,1.2501,12769,1.25149,1.25182,1.24861,1.24933,10177.6796875,1.25157,1.25187,1.2487,1.24947,10529.5498046875
2024-05-02 14:00:00,1.24938,1.24938,1.2471,1.24845,13055.0,1.2483,13055,1.24934,1.24934,1.24717,1.24844,11885.0400390625,1.24947,1.24947,1.24721,1.24852,13851.900390625
2024-05-02 15:00:00,1.24846,1.25076,1.2482,1.25065,11186.0,1.2497,11186,1.24843,1.25078,1.24826,1.25063,7556.830078125,1.24851,1.25082,1.24835,1.25067,8914.0595703125
2024-05-02 16:00:00,1.25066,1.25215,1.2501,1.2516,8834.0,1.2511,8834,1.25063,1.25215,1.25019,1.25161,5504.8701171875,1.25071,1.25222,1.25024,1.25165,4726.89013671875
2024-05-02 17:00:00,1.25161,1.25289,1.2512,1.25221,7089.0,1.252,7089,1.25162,1.25289,1.25138,1.2522,4201.6201171875,1.25165,1.25297,1.25147,1.25227,4091.820068359375
2024-05-02 18:00:00,1.2522,1.2539,1.2519,1.25381,7431.0,1.253,7431,1.2522,1.25387,1.25201,1.25381,4661.72998046875,1.25226,1.25395,1.2521,1.25389,4270.5
2024-05-02 19:00:00,1.25382,1.2539,1.253,1.25361,7490.0,1.2536,7490,1.25382,1.25385,1.25318,1.25363,3087.389892578125,1.25389,1.25392,1.25324,1.25369,3395.699951171875
2024-05-02 20:00:00,1.25361,1.25385,1.2532,1.2532,4834.0,1.2536,4834,1.25362,1.25386,1.25325,1.25325,2365.090087890625,1.25369,1.25393,1.25342,1.25342,2386.260009765625
2024-05-02 21:00:00,1.2532,1.2537,1.2505,1.25317,1161.0,1.2531,1161,1.25324,1.25361,1.25293,1.25313,1020.1199951171876,1.25342,1.25392,1.2531,1.25354,2002.949951171875
2024-05-02 22:00:00,1.25332,1.254,1.2532,1.254,589.0,1.2537,589,1.2533,1.25406,1.2533,1.25383,639.4500122070312,1.25346,1.25411,1.25344,1.25395,654.8800048828125
2024-05-02 23:00:00,1.2539,1.2542,1.2536,1.2539,3606.0,1.2539,3606,1.25383,1.25416,1.25371,1.25392,1046.25,1.25395,1.25424,1.25378,1.25397,1466.97998046875
2024-05-03 00:00:00,1.25394,1.25452,1.2529,1.25435,5406.0,1.2537,5406,1.25395,1.2545,1.25308,1.25435,1793.0899658203125,1.254,1.25457,1.25315,1.25443,1545.3699951171875
2024-05-03 01:00:00,1.25436,1.25565,1.2541,1.25559,6820.0,1.2549,6820,1.25435,1.25563,1.25419,1.25557,3217.169921875,1.25442,1.25571,1.25427,1.25567,3802.7900390625
2024-05-03 02:00:00,1.25559,1.2557,1.2548,1.25499,5457.0,1.2552,5457,1.25557,1.25566,1.2549,1.25502,2866.3798828125,1.25566,1.25575,1.25496,1.25509,3209.260009765625
2024-05-03 03:00:00,1.25501,1.2553,1.2546,1.25517,4380.0,1.255,4380,1.25503,1.2553,1.25475,1.25522,1038.8699951171875,1.25509,1.25534,1.25483,1.25528,1160.8199462890625
2024-05-03 04:00:00,1.25521,1.25521,1.2546,1.2547,2466.0,1.255,2466,1.2552,1.25535,1.25473,1.25474,883.7100219726562,1.25528,1.25541,1.25479,1.25481,937.739990234375
2024-05-03 05:00:00,1.25474,1.2555,1.2545,1.25494,4179.0,1.2551,4179,1.25476,1.25548,1.25469,1.25497,2091.85009765625,1.2548,1.25554,1.25477,1.25504,2077.409912109375
2024-05-03 06:00:00,1.25498,1.2551,1.2542,1.25442,6665.0,1.2547,6665,1.25498,1.25508,1.25425,1.25441,3518.7900390625,1.25503,1.25515,1.25433,1.25446,3450.81005859375
2024-05-03 07:00:00,1.25441,1.25512,1.2538,1.25477,8462.0,1.2545,8462,1.25439,1.25509,1.25391,1.25478,4710.08984375,1.25447,1.25515,1.25399,1.25483,4394.16015625
2024-05-03 08:00:00,1.25476,1.25628,1.2545,1.25592,7915.0,1.2557,7915,1.25475,1.25625,1.25457,1.25591,4346.7001953125,1.25482,1.25635,1.25464,1.256,4188.3798828125
2024-05-03 09:00:00,1.25593,1.25672,1.25526,1.256,6196.0,1.2561,6196,1.25592,1.25673,1.25534,1.25597,3185.02001953125,1.25601,1.25679,1.25539,1.25605,3336.030029296875
2024-05-03 10:00:00,1.25594,1.25604,1.255,1.25581,6793.0,1.2556,6793,1.25595,1.25603,1.25512,1.2558,4025.31005859375,1.25604,1.25608,1.25517,1.25589,3516.550048828125
2024-05-03 11:00:00,1.25582,1.2562,1.2551,1.25548,7267.0,1.2556,7267,1.2558,1.25619,1.25521,1.25548,4752.06982421875,1.25587,1.25624,1.25528,1.25552,4262.669921875
2024-05-03 12:00:00,1.25543,1.2634,1.2552,1.26059,14055.0,1.2594,14055,1.25548,1.2634,1.25536,1.26057,19318.94921875,1.25554,1.26353,1.25543,1.26067,17876.060546875
2024-05-03 13:00:00,1.26057,1.26103,1.2563,1.2571,15517.0,1.2583,15517,1.26057,1.261,1.25637,1.25704,19683.5703125,1.26063,1.26109,1.25641,1.25737,19152.869140625
2024-05-03 14:00:00,1.26007,1.26011,1.25286,1.25454,15799.0,1.2546,15799,1.25717,1.26022,1.25292,1.25451,22698.099609375,1.25737,1.26049,1.25297,1.2546,21748.990234375
2024-05-03 15:00:00,1.25455,1.2562,1.2543,1.25472,11481.0,1.2552,11481,1.25453,1.25617,1.25434,1.25472,7517.85009765625,1.25459,1.25623,1.25443,1.25478,7551.14990234375
2024-05-03 16:00:00,1.25473,1.25497,1.2537,1.25425,9153.0,1.2544,9153,1.25473,1.25496,1.25386,1.25424,4561.740234375,1.25478,1.25503,1.25393,1.25431,4223.7001953125
2024-05-03 17:00:00,1.2543,1.255,1.2538,1.25448,5973.0,1.2545,5973,1.25427,1.25493,1.25391,1.25447,2740.409912109375,1.25433,1.255,1.25398,1.25455,2948.39990234375
2024-05-03 18:00:00,1.25448,1.2552,1.2543,1.25511,5980.0,1.2548,5980,1.25448,1.25518,1.25437,1.25511,2910.360107421875,1.25453,1.25525,1.25443,1.25519,3522.389892578125
2024-05-03 19:00:00,1.2551,1.2555,1.25459,1.25485,6409.0,1.255,6409,1.25511,1.25545,1.25461,1.25484,3357.81005859375,1.25517,1.25551,1.25467,1.25494,4129.64990234375
2024-05-03 20:00:00,1.25484,1.2551,1.25412,1.25461,3136.0,1.2548,3136,1.25483,1.25504,1.25446,1.25446,1666.0899658203125,1.25492,1.25514,1.25467,1.25473,1394.6099853515625
2024-05-05 21:00:00,1.2547,1.25518,1.25425,1.2545,294.0,1.2547,294,1.25324,1.25506,1.25324,1.2545,497.5400085449219,1.25606,1.25607,1.2546,1.25506,503.6499938964844
2024-05-05 22:00:00,1.2545,1.2549,1.2545,1.25475,156.0,1.2548,156,1.2545,1.255,1.25422,1.25479,1234.6600341796875,1.25505,1.25523,1.25471,1.25494,1043.9300537109375
2024-05-05 23:00:00,1.25519,1.25529,1.2539,1.25402,1915.0,1.2545,1915,1.25479,1.25528,1.254,1.25404,2582.280029296875,1.25493,1.25539,1.25408,1.25409,2198.679931640625
2024-05-06 00:00:00,1.25399,1.2553,1.2537,1.25499,5417.0,1.2546,5417,1.25404,1.25526,1.25381,1.25504,3062.25,1.25408,1.25534,1.25388,1.25511,3006.340087890625
2024-05-06 01:00:00,1.255,1.25565,1.2545,1.25522,7703.0,1.2551,7703,1.25503,1.25566,1.25463,1.25523,4656.0,1.25511,1.25573,1.25469,1.25529,3879.6298828125
2024-05-06 02:00:00,1.25519,1.25546,1.2546,1.25476,5576.0,1.255,5576,1.25525,1.25544,1.25472,1.25479,4249.7998046875,1.25532,1.2555,1.25481,1.25487,4719.6298828125
2024-05-06 03:00:00,1.25475,1.255,1.2542,1.25466,5639.0,1.2546,5639,1.25479,1.25492,1.25433,1.2547,1413.3299560546875,1.25486,1.255,1.2544,1.25477,1525.050048828125
2024-05-06 04:00:00,1.25464,1.2548,1.2542,1.2543,2723.0,1.2546,2723,1.25468,1.25476,1.25429,1.25435,1622.219970703125,1.25474,1.25482,1.25438,1.25439,1679.52001953125
2024-05-06 05:00:00,1.2543,1.2547,1.254,1.25449,4999.0,1.2544,4999,1.25434,1.25468,1.25418,1.25453,3520.3798828125,1.25437,1.25474,1.25425,1.25457,3077.159912109375
2024-05-06 06:00:00,1.25449,1.2559,1.2541,1.25554,7045.0,1.2552,7045,1.2545,1.25586,1.25426,1.25553,4142.43017578125,1.25458,1.25593,1.25433,1.25561,4716.2998046875
2024-05-06 07:00:00,1.25553,1.2574,1.2554,1.25679,7696.0,1.2567,7696,1.25555,1.25736,1.25554,1.25679,4002.340087890625,1.2556,1.25743,1.2556,1.25685,3810.89990234375
2024-05-06 08:00:00,1.25681,1.2582,1.2562,1.2581,7755.0,1.2574,7755,1.25679,1.25816,1.25637,1.25809,4743.0400390625,1.25686,1.25823,1.25644,1.25818,4108.22998046875
2024-05-06 09:00:00,1.25801,1.2584,1.2574,1.2579,6269.0,1.2579,6269,1.25808,1.25838,1.25757,1.25787,3903.300048828125,1.25819,1.25847,1.25763,1.25795,3977.699951171875
2024-05-06 10:00:00,1.25791,1.25834,1.257,1.25751,6458.0,1.2577,6458,1.25787,1.25833,1.25717,1.25751,2804.72998046875,1.25796,1.25839,1.25725,1.25755,3101.219970703125
2024-05-06 11:00:00,1.25753,1.25791,1.2571,1.2576,6232.0,1.2575,6232,1.25751,1.2579,1.25728,1.25758,3905.340087890625,1.25757,1.25796,1.25737,1.25766,3723.8701171875
2024-05-06 12:00:00,1.2576,1.2595,1.2574,1.25907,8539.0,1.2586,8539,1.2576,1.25941,1.25751,1.25908,4061.18994140625,1.25765,1.25946,1.25756,1.25916,3884.969970703125
2024-05-06 13:00:00,1.25908,1.2592,1.2578,1.2584,8761.0,1.2585,8761,1.25907,1.25917,1.25796,1.25839,5115.18994140625,1.25916,1.25925,1.25805,1.25846,5012.7998046875
2024-05-06 14:00:00,1.25844,1.2587,1.2575,1.2576,8136.0,1.2582,8136,1.25839,1.25867,1.25758,1.25778,5018.8798828125,1.25847,1.25874,1.25767,1.25784,4622.97021484375
2024-05-06 15:00:00,1.25778,1.2579,1.2567,1.25726,7747.0,1.2572,7747,1.25776,1.25783,1.2568,1.25729,5652.6298828125,1.25784,1.2579,1.25686,1.25735,4876.56005859375
