date,open,high,low,close,volume,vwap,transactions
2024-04-28 21:00:00,1.06914,1.06958,1.06891,1.0694,270.0,1.0693,270
2024-04-28 22:00:00,1.07006,1.07019,1.07002,1.07014,157.0,1.0701,157
2024-04-28 23:00:00,1.07018,1.0708,1.07001,1.07067,1631.0,1.0704,1631
2024-04-29 00:00:00,1.07069,1.0712,1.0704,1.07096,3563.0,1.0709,3563
2024-04-29 01:00:00,1.07096,1.0716,1.0706,1.07141,6462.0,1.0711,6462
2024-04-29 02:00:00,1.07139,1.072,1.0711,1.07173,4802.0,1.0716,4802
2024-04-29 03:00:00,1.07173,1.0719,1.0713,1.0716,2945.0,1.0716,2945
2024-04-29 04:00:00,1.07155,1.0734,1.0713,1.07285,9936.0,1.0726,9936
2024-04-29 05:00:00,1.07286,1.0734,1.0722,1.07253,7914.0,1.0728,7914
2024-04-29 06:00:00,1.07252,1.07287,1.0713,1.07146,7373.0,1.0722,7373
2024-04-29 07:00:00,1.0715,1.07253,1.07074,1.07175,12733.0,1.0718,12733
2024-04-29 08:00:00,1.0717,1.07248,1.07,1.07046,10308.0,1.0715,10308
2024-04-29 09:00:00,1.07047,1.0719,1.0696,1.07145,7991.0,1.0707,7991
2024-04-29 10:00:00,1.07144,1.072,1.0711,1.0715,5848.0,1.0716,5848
2024-04-29 11:00:00,1.07174,1.07272,1.071,1.07137,6252.0,1.0717,6252
2024-04-29 12:00:00,1.07142,1.07236,1.07019,1.07033,7986.0,1.0716,7986
2024-04-29 13:00:00,1.07034,1.0707,1.0688,1.06986,9423.0,1.0698,9423
2024-04-29 14:00:00,1.06989,1.07133,1.0698,1.07124,8885.0,1.0707,8885
2024-04-29 15:00:00,1.07129,1.0721,1.071,1.07165,7460.0,1.0717,7460
2024-04-29 16:00:00,1.07166,1.0729,1.0714,1.0726,7922.0,1.0724,7922
2024-04-29 17:00:00,1.0726,1.073,1.0719,1.07216,6257.0,1.0725,6257
2024-04-29 18:00:00,1.07216,1.07251,1.0716,1.07245,5958.0,1.0721,5958
