date,open,high,low,close,volume,vwap,transactions
2024-04-28 21:00:00,17.0936,17.12779,17.07187,17.11246,517.0,17.105,517
2024-04-28 22:00:00,17.1575,17.16165,17.1575,17.1587,149.0,17.1598,149
2024-04-28 23:00:00,17.16134,17.16809,17.1511,17.1638,818.0,17.1617,818
2024-04-29 00:00:00,17.1516,17.176,17.1377,17.1525,1262.0,17.1595,1262
2024-04-29 01:00:00,17.16487,17.23476,17.13816000000001,17.19396,1758.0,17.1809,1758
2024-04-29 02:00:00,17.19383,17.20212,17.17776,17.1796,1377.0,17.19,1377
2024-04-29 03:00:00,17.19296,17.19674000000001,17.1781,17.1792,674.0,17.1833,674
2024-04-29 04:00:00,17.1918,17.24587,17.1525,17.18388,2585.0,17.1861,2585
2024-04-29 05:00:00,17.18394,17.18525,17.1126,17.12897,2689.0,17.1463,2689
2024-04-29 06:00:00,17.12968,17.14514,17.11,17.13066,2268.0,17.1295,2268
2024-04-29 07:00:00,17.1305,17.13718,17.0776,17.10372,2788.0,17.1117,2788
2024-04-29 08:00:00,17.10635,17.13703,17.0886,17.1165,2583.0,17.1139,2583
2024-04-29 09:00:00,17.12887,17.13578,17.0971,17.13435,2218.0,17.1194,2218
2024-04-29 10:00:00,17.13465,17.14069,17.1036,17.12495,2182.0,17.1209,2182
2024-04-29 11:00:00,17.12365,17.12585,17.0831,17.10385,2080.0,17.1076,2080
2024-04-29 12:00:00,17.0914,17.10855,17.063,17.09334,3027.0,17.0906,3027
2024-04-29 13:00:00,17.0944,17.10434,17.0474,17.0858,3127.0,17.0774,3127
2024-04-29 14:00:00,17.08549,17.08998,17.0215,17.0277,3331.0,17.0707,3331
2024-04-29 15:00:00,17.03966,17.04422,16.9991,17.01678,3091.0,17.0263,3091
2024-04-29 16:00:00,17.01655,17.03391,16.9761,17.0304,2917.0,17.0051,2917
2024-04-29 17:00:00,17.0193,17.0344,17.0027,17.0235,2855.0,17.0221,2855
2024-04-29 18:00:00,17.02475,17.03386,17.0004,17.0248,2579.0,17.0205,2579
2024-04-29 19:00:00,17.02615,17.0481,17.002,17.01763,3079.0,17.0237,3079
2024-04-29 20:00:00,17.01739,17.01792,16.98569,16.9921,1419.0,17.0045,1419
2024-04-29 21:00:00,16.9921,17.00831,16.9902,17.00229,733.0,16.9976,733
2024-04-29 22:00:00,17.00215,17.02184,16.9853,17.0076,1096.0,17.0061,1096
2024-04-29 23:00:00,17.0077,17.02015,16.9906,16.9989,1298.0,17.0063,1298
2024-04-30 00:00:00,17.01276,17.02396,16.9963,17.02256,1790.0,17.0145,1790
2024-04-30 01:00:00,17.02264,17.03517,17.0088,17.035,2005.0,17.0239,2005
2024-04-30 02:00:00,17.03507,17.03917,17.0169,17.03546,1846.0,17.0294,1846
2024-04-30 03:00:00,17.03532,17.04622,17.0156,17.03545,1954.0,17.0335,1954
2024-04-30 04:00:00,17.0357,17.04088,17.01288,17.02,1873.0,17.0322,1873
2024-04-30 05:00:00,17.03259,17.05163,17.01881,17.03775,2126.0,17.0378,2126
2024-04-30 06:00:00,17.03746,17.05116,17.0094,17.0197,2160.0,17.033,2160
